free_text,label_id
"Ai đúng ai sai, kết cuộc sẽ rõ. Mọi người nhìn sự việc theo quan điểm riêng của mình, không hẳn là khách quan! Hãy đợi xem sao?",0
"I lớp du chu cờ mo, Em iu anh cho gờ koo",0
Hi vọng chị Trang k nghe được câu chuyện này,0
"Ninh Trần a ăn cơm vs cá kho chưaaa 🤣,",0
Lê Huyền má quá đáng ghê á :)))))),0
Hình như anh này CEO C Group này :3 từng tuyên bố thiết kế điện thoại made in Vietnam mà mình chờ mãi ko thấy,0
Hàng hiệu chuẩn cao bằng đấy nhé:)),0
ai lớp du chu cà mo co Minh Híu,0
"Khi mày nhìn thấy thuốc lào 🙆,",0
"Lưu Tuyền sắp đến mùa rồi cô ạ ai rủ buôn đừng buôn 😞,",0
"Cố lên, sắp vượt pháp rồi... Tự hào 2 chữ cái vn! Hehe",0
Quả tóc ko lẫn đi đâu được :)),0
Nguyễn Đăng Khoa thg học trò l này :))),0
Minh Hiếu nói chuyện thật thà lắm .,0
Chú hùng và cô tư nha thì ra là hư cấu như nhân vật bác ba phi,0
Đang thèm 1 đứa mà chợt nhận ra mình còn chưa có ny,0
Thanh Tú hay thì chắc nhiều đứa ý bị ngắn lưỡi =))),0
Đất nước ko phải của riêng một đảng phái nào,0
Kệ nó đi .mùa dịch bệnh đang lo cho mọi người tâm trí đâu mà hóng ba chuyện tào lao,0
"Tôi ko nghĩ như vậy, hành động bỏ giáp rút lui trước những người biểu tình quá khích ở Bình Thuận là hành động khôn ngoan. Với dân là vậy, còn với quá kích thì đây:",0
T đã dự đoán trước nha ae,0
Anh em thấy ông già mình lớn đầu còn ăn kẹo,0
"đéo quan tâm,làm tới 10 đời nữa éo biết đủ tiền 1/10 chiếc xe không 😂,",0
"Văn Thị Cẩm Vân con sam ý hả bạn ? Mình thấy ngon mà ta ! Nhưng có ngon mình cũng ko dám ăn lần nữa vì sợ bị nhầm thì toi 😭,",0
M nghĩ lần này lọt top trending là do mng quá ngóng một sản phẩm mới từ jack,0
Tại sao K-ICM được coi là ca sĩ !!!!,0
Chị đẹp quá chị ơi chửi linh cá lóc đi chị mà em rất thích những người mà chửi linh cá lóc lắm mà nghe đã lắm chị em đặng chị 4 like new luôn,0
Nhìn mặt cụ chắc vào đảng của rằm tháng 7 ^^,0
V: ai đó giải thích cho em cái gì ló ra đằng sau kia,0
Đạt chân có vẻ nuột nhưng tay kìa,0
"ong Tran Dan dang nhay dam ,chu hkong phai mua vo lol",0
"Thật ác độc quá đi,ảnh chỉ mất show thời corona ạm thời thôi",0
rất tiếc là không đủ số phiếu để luận tội bà carie LAM.,0
anh độ nhìn giống châu tinh trì vl :))),0
Những cmt đàng hoàng mà chửi ngta thì sẽ giảm fan nhiều,0
Haha vậy là bạn không biết thì đừng la lớn,0
Kg có tiền sao sữa soạn dc chị,0
Ở nhà nó lụi vô đại cười rớt nước mắt,0
Thảo Đào Văn anh khôn thế thế cx giầu với nhau thag nào lm sếp thag nào lm công nhân hả a,0
Anh hoàng lân này hết việc để nói xàm,0
Ctr mời Nguyễn thanh thanh & my Nguyễn nha,0
"coi mà cười muốn  xĩu , dễ thương hết sức",0
chi xinh quá e la fank cua chi đó ạ...fb chi la gì,0
Phạm Thanh chắc có mình Nhung bệnh trên máy bay k b? Mình chỉ hỏi là có chắc 100% k thôi chứ sai lè mình chả bênh.,0
Sao ko họp từ sáng đi mà lại họp chiều vậy. Bộ muốn họp chiều để dc nghĩ sớm hé,0
Dùng dầu gội clear auto toạch chuỗi nha mấy đứa điển hình là thầy giáo ba,0
"ghét nhất là mấy khúc như vậy, AiLan Huynh @sandyh Sandyhuynh Hangxáchtay-us Chè Nguyễn",0
"Nghe bác Trần Dần nói hay, hợp lý vậy mà mọi người chọc quê bác vậy..? Trời có mắt đó nghe mọi người",0
Sao bữa giờ ko ai cập nhập tình hình dịch trung quốc hết v,0
k thể tin nổi.thế giới trẻ vn đã đi trước thời đại hẳn hơi lâu à,0
"Đù, nhậu có tró canh chờ ăn chè luôn. Ngon!",0
"nhà con đó tài sản cũng khá khá đó, khỏi cần phạt tù, cứ bắt nó nộp phạt bằng với số tiền TP bỏ ra đc rồi :))",0
"Anh dần lên sóng nhiều chút,,,chứ ở nhà ko đi đâu buồn quá",0
Anh tôi đang gánh teamn sệ dái :v,0
Phương Nam 1 hộp 500k bán ko?,0
"Cô Minh Hiếu dethw quá à 🥰,",0
"Cần gì phải quyết định, trc h vỉa hè ng dân hàng tháng vẫn nộp phí đều cho công an rồi đó thôi.",0
Cao Bằng nơi sinh ra những nhân tài toán học,0
Nghe có vẻ đáng yêu nhunge lại raats dễ thương,0
- Hợp lí vll bạnnn iu Thảo Ngân ❤️,0
Nguyễn Thị Hường Ông ý cũng lẩm cẩm ưa chi nói nấy nên nhiều ae chế nhạc hài coi vui lắm,0
PhẠm mạng của bạn thế nào ấy chư :v,0
Nguyễn Võ Hữu Châu cẩn thận mất việc nhé con,0
Seri ảnh cưới đc nhiều người xem nhất,0
"Cần cấm tuyệt đối k cho nước ngoài sang mik,mik k sang nước ngoài nữa,k thành ổ dịch mất,bữa rài theo dõi toàn người nước mik mang dịch từ nước ngoài ghê quá trời Võ Hồng Gấm",0
Trung Minh đã c.bi dụng cụ trang điểm mùa dịch chua,0
Makeup rồi bịch khẩu trang lại hả chị Sô Cô La,0
Nếu tính như các nc tiên tiến thì lấy đâu ra tiền để con dịnh cư ở mỹ,0
"Phú Không Tên 🤣 đôn lên sf+ rep+ cho dễ bán hả haha,",0
Thành Học Nguyễn Huy r về lây cho ae,0
"Sau đó thấy mọi người nhắc Trần Dần quá trời, lên mạng tìm hiểu mới biết",0
Gặp trường hợp này e thường chạy qua bàn khác :3,0
Nghe có vẻ Xe Mẹt Xịt đấy nhưng lại rất Mi Xi,0
"Bên a cần tuyển vài ae đi phụ hồ nhé, mấy em lh cho a...trượt TN hay ĐH k chết đc, chỉ có thất nghiệp thì mới chết thôi mấy e à :))))))))",0
lương tâm liệu có còn không khi mọi thứ phải quy định ra bằng tiền,0
Tui thề anh Lân nhịn cười kinh thật,0
"Thi tốt nghiệp cũng sắp xong rồi, các bạn có rớt cũng đừng buồn. Ngày xưa mình rớt tốt nghiệp vì thiếu 0,25đ và không được dự thi ĐH, buồn chán và thất vọng nhưng mình không từ bỏ, sau 1 năm phải làm thêm để kiếm tiền ôn thi và thi lại. Cuối cùng ông t",0
Trịnh Nam Long Mái ấm tình thương :))),0
200kg chắc mang quần này mới vừa,0
@Đại Phu Miền tây nói ngọng chữ V thành qu chứ chữ gốc là đi văng hoặc li văng chứ không ai viết là quăng cả.,0
"Lệ Hằng mới chơi lô tô ăn nha, mai em lóc mỡ chị",0
Ở VN thì biết bọn nó bắn về phía nào rồi đó bác!,0
Toàn những ông vua k ngai nhưng đầy quyền lực và đặc biệt rất giàu..,0
Phương Nam 1 hộp bán nhiêu ?,0
Chơi mua mấy mô hình đồ chơi khoảng từ triệu đến chục triệu,0
Cái thẻ ngành cứ photo lại cũng cầm đc cả tỉ bạc đấy,0
Dân streetwear nhìn phát biết phối đồ của thằng đằng sau đẹp vc luôn :))),0
Lan Cong còn ạ. Rep ib hộ e nhaa,0
Thắm ơi. Chị ( em ) cho xin ít ìno đc k:))) đi làm về mệt chửi nhau tí cho vui.thề là hâm mộ giọng văn của chị (em ) quá :)))) đtcđ,0
Tú bảnh dạy dỗ đàn em Trung sky :D,0
Chứ hàng thiệt kiểu gì mua mấy trăm nghìn rồi còn tặng thêm 1 chai =)),0
8h sáng cũng phải lên luôn nhaaa,0
"Tôi cũng đọc ,thật tuyệt vời dưới ngòi bút tác giả .Vũ Thư Thiên ông đã để lại cho đời một tác phẩm bất hủ và gần như là một quyển sách lịch sử hay nhất tôi từng đọc",0
"Ghi Ta t mắc ỉ4 everywhere đi đâu cũng mắc ẻ mà gặp mấy này ôi thôi 😞,",0
"Bữa cơm gia đình 🙂 thíc thật ấy,",0
"Cái này là nta nói mấy người ỉa mất lịch sự, dơ dáy ha, còn chị chỉ là mắc ỉa thôi, chứ luôn sạch sẽ nha.",0
Trước khi tìm được người đàn ông của đời mình chúng ta vẫn nghĩ rằng chúng ta thích con gái . Không sao hãy cố gắng tím lấy người đàn ông đẩy ngu giống bạn :)),0
Mh o California mun kết bn zalo voi châu. 0919677682.châu kết bn mh nhe,0
Sáng thì 35 chiều 38 hoang mang quá,0
Quả múa chung được phết thầy ạ :v,0
Còn thằng b Phạm em lớp 15 rồi mà éo ai yêu..,0
Bùi Nga Quỳnh Anh chán chị :(,0
"Bất cần đời, but cần em :3",0
"Nguyễn Thị Hương bảo sao thuê hẳn chuyên cơ riêng, hoá ra em chồng :))))",0
ờ. Trước ông bác mình đi chùa thế là bị chim ỉa. Lúc đó ổng bảo lộc lá gì đó. Mãi sau mình ms biết,0
"Khéo nhung lại bị người khác lây sang 😂,",0
Liên oanh xem lip này chăk bả cười ỉa,0
Linh Nguyen trend này hình như có lâu lắm r nhỉ =)))),0
Bên ngoài tóc đẹp bên trong nhiều tiền,0
Phạm Lê Chiến Tuyến thoii tự giác ở nhà,0
@Anh Anh Anh bả hk giống con ba vàng ngọc đâu mà gửi car haha,0
Tỉnh nào báo cáo chống tham nhũng cũng đẹp không riêng gì Sóc trăng,0
"Các Chị gục ngã là do ăn thức ăn của Mixi 🤩,",0
Hoai Thuong Bui tụt ra chắc còn đẹp hơn :(( nhìn ứa gan thế kb,0
Tuaz Hunq chữ G của thầy trong game là GG,0
Vũ Thanh Huyền ngta cũng đâu muốn đâu bạn,0
Về đây bên Abe nha mấy đứa,0
tưởng thầy chuyển qua đóng phim này chứ :),0
Thu đi để lại lá vàng nhunh đến gửi ngàn lời yêu thương,0
Chỗ này ở đâu ấy ae nhỉ :v,0
con le le đánh rấm thỏi kèn nà ni???,0
Sung ban kg chung tui muon thu duoc kg tui ban kg trung thi ong lay mang tui do tao lao thu kg dien moi nghe ong 9mm ban chet kg do dien ba chon wa,0
Mọi người đều ung hộ chị minh hiểu tẩy chay chị Ba đi,0
Láo nhể.tôi đi chưa bị bao h,0
"Ai cho t biết nhạc n ntn k 🤦‍♀️,",0
Trả fan cứng cho e a ơi,0
Buồn vui đã có tú abe à,0
duo với levi khác hẳn so với tiểu levi :)),0
Nghe nói em thích người đàn ông cuốn hút,0
có cái tàu xấu xấu bẩn bẩn k đk thử nghiệm mà nhặng cả lên =))),0
Lam Pham Ai Chau add e vs cj ưiiii,0
Cuối đời rồi ông Trần dần cũng nghĩ ra được để sam hoi đoàn kết để còn một số thành phần chống cộng nghĩ lại,0
"Quả nhiêng là cao thủ độ nhức thiêng hạ,tại hạ xưn bái phục,bái phục.!.,mong đại ca không chớt,không chớt..,qua mùa dịch,mong được tái ngộ,tái ngộ..",0
@Tủn 3k rồi ăn nhiu tiền r mà binh dữ,0
Giàu quá cho vợ chịu sào đó,0
T nghe mà t thuộc luôn rồi đấy kkkk,0
Nghe rất dốt toán nhưng lại là thần đồng Độ học giỏi =)))),0
Trung sơ mi trắng có làm chị em lo lắng :v,0
Tướng chạy bần hơn cả Black bi nữa thầy ơi,0
Có dịp nào xuống nhà chị chơi nhé!,0
Văn Phát m có biết hết mấy cái này chưa,0
Có tiền sao ko bik đi từ thiện,0
Nghe vô lý nhưng cực kỳ thuyết phục,0
Tao xem mà tao ngủ đc 1 giấc. Xong tao đi về m giờ vẫn k hiểu nội dung là gì. Dỡ ẹc,0
"Đẹp trai bản lĩnh tư duy sáng tạo tố chất lãnh đạo là những thứ thầy kh có 😂,",0
Đc Nhung add lứng quá các ông hâha,0
Thành phuong noi quá dung quá chuẩn và quá hay,0
Lát try hard đi abe sẵn kể tụi em nghe luôn dấu bé 3,0
Van Nguyen Gia Chiến truoc an ne :)),0
lương sắp tới cũng là lương sắp đi :),0
"Chúc thầy năm mới, thêm nhiều mật danh mới :>",0
"Mượn xe, mua cua trả góp để mừng mấy thằng em. Khổ lắm các ông ạ",0
Bớt tạo nghiệp lạil đi bà ơi,0
"Xin chào Đệ nhất Quốc Sư Trần Dần , chúc Quốc Sư khoẻeeeeee",0
"Hoàng Bảo Quân nhà ngt có tiền, đâu cần chữa free, chỉ là vài lí do muốn về quê hương sau khi làm việc.. vv",0
Đừng tham quá có lúc chúng m giống chủ tịch yên bái đấy,0
Anh em biết phải làm gì rồi chứ :))),0
Tô Ngọc Cầm game liên minh huyền thoại mobi của riot sắp ra mắt =))) nên nó phải mạnh mẽ chứ :))) sợ bị lật ngôii đó mà,0
"Tran Dan ,  nho ong tien doan khi nao Nancy P.   chet, toi rat vui khi nghe tin nay.",0
Duyen Anh eh đừng có nhớ đến tao r cười nha,0
"Thay việt nam = 4, thái lan=2 vào phương trình trên ta được:",0
Em của sói tên gì đây :)) Ly Bíu,0
Ong cung gan dat xa troi roi chu yeu vui thoi ban oi,0
"Đây là video đầu tiên em xem của a Độ mixi đầy sự ngọt ngào và yêu thương , k có câu nào tục :((( em cảm ơn anh ! From Mixi With love",0
"Nhiều tiền nhưng k mua nổi ý thức 😏,",0
Chi oi chi gisu vo nhu vsy cji lam tu thien di chi,0
"Trung Phan when m về, go eat bún bean mắm shrimp, but t sẽ eat with water mắm =))))",0
Đôn chề đi rồi thì tuyển Gu chì đi abe :))),0
"Bằng chứng kích động đâu mà nói năng chắc chắn vậy bạn? Và như thế nào thì là phản động? Còn lá cờ đó thì liên quan gì, ko lẽ phải cờ máu sao vàng mới hợp pháp?",0
"Mày coi chừng tao nghe mày , tao về là tịch thu ngay dàn pc lại nghe chưa con",0
"Nguyễn Văn Nam mình cũng vẽ nhưng vẽ máy😀,",0
Duy Trần cho xin video vs bạn ơi,0
Cố tỏ ra là mình ổn nhưng sau bên trong.....,0
Ông già tôi phán chỉ có đúng,0
riết thấy xàm dislike page cái kiểu muốn lấy độc trị độc này tao quem quá,0
Andrew Kern She is has offended the LGBT community,0
Hít hết mẹ r còn đâu :))))),0
Rất vô lý mà lại rất thuyết phục,0
Em tui nó cũngg đú theo cháuu theoo cháuu ôngg :))),0
"Vụ ko đc nổ súng nghe đã nhảm rồi :3 Nếu sợ ko dám đánh nhau đến mức vậy thì chỉ việc rất đơn giản là ra lệnh cho các tàu rút về, xong. Bày đặt dựng chuyện cũng ếu thấy logic :3",0
K thích nghe rap nhưng cũng thấy hài,0
Mới nêu được thực trang. Nêu được giải pháp thì đáng nể,0
Đình Quang Trưởng thành vì có vô chục cái sừng mà mình không biết :)),0
"Nhìn quả đầu của cháu tùng em lại nghĩ đến Đấng Dì giây Chip 🤣,",0
Trần Kim Ngân ủa cánh hoa chỗ nào v e :)))),0
AnhKiên Trần chẳng qua ng ta ko thích thôi thích thì đầy =))),0
khô gà thì ít. lá chanh thì nhiều.,0
Thanh Trúc Hà Thái Nguyễn Phạm Phương Trâm :)) bóng dáng con dâu chủ tịch đâu đây,0
An cư lập nghiệp có vẻ hợpnlys,0
Kia là bức tường toàn súng ống đằng sau camera stream,0
Nói chung là ở XH này tai điếc mắt mù là an toàn nhất. Mất trộm hay cướp thì cứ nghĩ của đi thay người sẽ ko ảnh hưởng đến sức khoẻ và tinh thần của bạn,0
"Tát dẹo sống mũi Nhà Đòn lun đi chị. Cái mũi nó giả tạo quá, chị tạo phước cho nó đi gắn lại cái ống thở mới nó sẽ biết ơn chị lắm đó.",0
"Nhìn Trần Dần răng, tóc, mặt mũi đang phong độ ri ko biết có đợi đến 2022 về lấy lại nhà được ko đây?",0
"Cô nói câu nào cũng buồn cười hết trơn 😂,",0
Chơi hẳn auto để đuổi chúng nó đây :)),0
Công nhận giông nhau lắm a độ ạ chỉ có khác mỗi cái mặt thôi,0
Huyền Võ thầy của bạng nè bạng iu,0
"Duyên Phạm nghỉ cũng đc í, mà nghỉ ko lương nha :))))))",0
nghe rất vô sinh nhưng lại mang thai :v,0
Hỏi khí không phải cái đồng bằng sông cửu long thì đắp đập kiểu gì hả các thanh niên -_-,0
"đc dậy là hay rồi , mấy sân bay khác trên thế giới sao làm được như dậy :3",0
Xa bờ cũng chết ... gần bờ cũng không xong ! Chắc lên bàn thờ quá hic,0
Nguyễn Văn Quý haha mắc cười vl sao đéo ai haha vậy,0
"Hanh Viet hợp lí vl bạn ơi 🤣,",0
Anh thi đấu bên đức về đấy các em ạ,0
Xin lỗi vì thích em vào thời điểm anh k có gì trong tay,0
Chưởi quá.con vi rut  covina.ghé thăm là kg còn hơi để chưởi nửa nha .con kia .ngày nào nó kg chưởi là nó kg vui.,0
Cởi áo là múa bụng nữa cũng hợp,0
"Hắn vừa đi vừa chửi. Bao giờ cũng thế, cứ thi xong là hắn chửi. Bắt đầu hắn chửi Bộ GD. Có hề gì? Bộ của riêng nhà nào? Rồi hắn chửi cuốn SGK. Thế cũng chẳng sao: sách là tất cả nhưng chẳng là ai. Tức mình hắn chửi cả Hội đồng coi t",0
Lai chim ma ơ ngoai đương ko chưng to la ko co nha chi minh hiêu noi đung,0
Phải bớt bao nhiêu thùng sữa cho tùng vậy anh,0
"Cô là người miền Tây giống con, nhìn cô chất phát, thật thà đúng với con người miền Tây vậy con rất mến mộ. Con luôn theo dõi và ủng hộ cô ❤️",0
"biết luôn tên admin thì phải 😁,",0
"Cái j nó nhổng lên v abe 😂,",0
Quang Vinh trong tuần nha. Cuối tuần là về quê luôn rồi đó,0
Tối nay tầng 7 của gaming house có người ở rồi :))),0
Nguyễn Trương Bửu Tấn ngu thì dựa cột mà nghe,0
Hoàng Khánh @ Quang Viễn tao nch tụi bây đừng vui quá nghe,0
Hanh Viet mày dc lên top :)),0
điểm danh hội người yêu Tùng Sói cái nhẹ :v,0
Nghe vô sinh nhưng rất thuyết phục :($,0
Lâm Đình Khoa bô atm cao lãnh,0
"Cô chuyển giới từ xưa mà nhìn cô không nghĩ là người chuyển giới luôn, xuất sắc <3",0
hmmm anh giàu rồi anh nói gì chả đúng :v,0
"Ừ, tập trận nhiều vào, khi nào nhờ quân mỹ lấy đc bãi cạn thì post lên nhé",0
Kien Tran có 10 tỷ gì căng =)))))))),0
Vũ Ngọc Yến page anh tớ đây hahaa. Xem mấy vdeo trg page ý,0
Coi cười muốn xĩu.. yêu cô ghê,0
Huỳnh Tấn Phương nhảy xem hoài k chán ln,0
"Mấy cô chú 3/ đừng có bị gì nha mấy cô chú mà có làm sao thì chúng cháu bùn lắm k ai tấu hài cho chúng cháu coi   thế thì cuộc sống của chúng cháu nhạt nhẽo lắm cuộc sống của chúng cháu phải cần những người  nhảm nhảm  như mấy cô chú chúng cháu mới vui được 🤣,",0
Đúng đó đi thách thức danh hài đi,0
"Sam đuôi nhọn và kích thước lớn còn so nhỏ hơn, đuôi hình trụ.",0
"Theo ad thì nên làm gì? Người ta ở đầu nguồn và giữa ngồn ng ta còn làm đc đập, chặn đc hồ, chứ nhà mình ở cuối chặn làm ao à. Cái gì cũng đỗ lỗi cho nhà nước. Dân mình chỉ đc cái nhìn trước mắt k lo cái lâu dài, dự án chống xâm lấn ngập mặn nhà nước đ",0
"Thằng cháu tao còn biết bắt trend cơ 😜,",0
Dung la y nghĩa dan giàu nuoc manh luon,0
Mong là k lủng như năm qua :v,0
@MCVMedia nua co phim gi cho em dong vs nha.Mong chuong trinh reppppp,0
Hoàng Yến fan cứng hả b =)))))),0
Minh Anh Mai Xin mọi người 3s để like và follow cho fanpage của mình nha.,0
"mới thông báo tối nay công bố lại ròi ông ơi, đợi tí tầm 8h ko có ròi chửi tiếp",0
Chi 3 noi qua troi hay luon,0
Tiểu Tiểu Đại Đại nữa bé Ba ơi :)),0
Ôi hoàng tử hãy tha thứ cho thầy của em bị dính lời nguyền,0
khong doi mu lam j giam xe.dien,0
Anh tôi đấy :) ước mơ 1 thời làm ...,0
Diệu Linh anh có nên làm quả đầu mới chơi trung thu không tar,0
Peter Nguyen m mún cô My hay Ba Gà :))),0
Chắc là bị Việt Tân đánh rồi =)),0
Anh Độ đã có công lớn trong việc giúp nông dân cày đất cho tơi lên bằng AK :)),0
Xin ở cùng bé Nhung 1 ngày,0
Loi ma ba dung chat lun ak,0
Nguyen Hoang Quoc Bao Đoan Trinh hình cánh hoa nhe,0
"Đánh răng như vậy chảy máu lợi, đau lắm đấy. Clip gì mà hại răng miệng quá đi",0
Chị Lệ này thì ai chả biết ở HN,0
Thằng anh nó làm gì thì thằng em cũng chỉ dám nói chứ đánh nó nó phang cho lại chết cả nhà,0
"Phan Anh 😞 rồi đến lúc bame gia đình chúng nó bị xem có cười đc ko,",0
Giong rua bat lau nha qua Ong Em a,0
Linh Huỳnh Lê Thảo à há. Mà biểu hiện bệnh này thất thường quá mấy má ôi. Có tiếp xúc vs ng bệnh là hên xui 50 50. Chứ hỏng biết triệu chứng s luôn.,0
- Có ai 2k5 là học sinh của thầy như tuu không ?,0
Nhat Tran tào lao quá nờ,0
Anh ba láo nháo là Tú xiên giờ,0
Vâng. Bát mì của anh nhìn qua đã thấy con tôm to đùng ít cũng mất 1 củ cho con đó :)),0
Tai sao xe dep ca xe biển xanh.toan bốc dc bien đẹp.,0
"Thầy live ở đâu vậy thầy , em mún donet cho thầy hmmm",0
"Đi học, đi làm việc chỗ đông người sử dụng khẩu trang vải kháng khuẩn đi mọi người ơi. Khẩu trang vải đựơc phủ lớp kháng khuẩn, ngăn bụi và tia UV, thoáng mát, giặt tái sử dụng đựơc ạ. Ai cần nhắn em nha, hàng số lượng có hạn. Hãy bảo vệ mình và gia đình giữa thời dịch",0
Ngô Huỳnh Thiên có câu nói mà CEO nào cũng nhận :)) ko biết của CEO nào :)),0
Thấy ông lên nói chuyện mừng quá.từ đợt dịch bùng phát cứ tưởng ông ẳng rùi,0
Vâng :) vậy mà THPT bình thủy vẫn chưa có động tĩnh nào,0
Văn Yên đeo khẩu trang để ng bệnh không lây lan giọt bắn thôi như hình nó không mang thì 2 bé kia mang cũng như không !,0
Nghe có vẻ Hư Trúc nhưng lại rất Mộ Dung Phục,0
"Còn mùng còn Tết, hết mùng qua mền :)",0
"thì ng ta chả bảo TBCN đang ở bờ vực thẳm , giãy chết . đối lập vs vực thẳm chả phải thiên đường là gì hả bạn .",0
Chương Nguyên mé 34 tuổi mà già ngang bà t nữa,0
"phụ huynh lúc cho con học, chắc giờ đổi ý đi mua mì với gạo r.",0
"Riot Tiến Trần K để ý vs cả k có tn chờ nên k chấp nhận 😂,",0
Bà này live chỗ nào z mọi người,0
Hạng mục thầy giáo cute nhất hệ mặt trời,0
Thể hiện sự bực tức để v hiểu c,0
Chu Ha Khanh trc h tưởng cả bông lun,0
Trend tao có từ ngày 19/2 rồi,0
"Họ đã xin lỗi rồi, sao bạn còn lấy quá khứ của họ đăng lên để mọi người chửi như vậy bạn ơi,video này lâu lắm rồi nhé các bạn, đừng hiểu lầm mà chửi họ.",0
xóa kênh Thầy Giáo Ba trước đã,0
Loại ng ấy phải phạt nặng tối đa là cho đi tù ít cũng phải 15 -30 năm cho thoả đáng gian dối lọc lừa hại bao nhiêu con ng xong kinh tế của nhà nk và trung là thiệt hại rất nhiều cần làm nghiêm,0
Ông này có vào ăn bao h ko nhìn quen quen Lê Lê Thị Kiều Ngân,0
"Nguyễn Thị Thủy Tiên miễn là vẫn có tiền trả cho nhân viên thì ngta vẫn làm, nhưng những chỗ khác ko có tiền trả lương thì phải chịu rồi",0
MCdn48 Na kute làm cái talkshow chắc cháy vé luôn quá,0
Ng dân Cao Lãnh xin chân trọng đc tài trợ chương trình này :)),0
Nhớ lại cảm giác hồi xưa vẫn thấy hồi hộp. Cho dù kết quả ra sao đi chăng nữa thì các em vẫn sẽ trưởng thành trên con đường của mình,0
Chị Thái và tội phạm. :))),0
Việt nam toàn siêu nhân vậy mà đi đc,0
Đĩa bay phải khog mọi người,0
"Hầy cx khá gần chỗ mình 🙄,",0
Biet chung nao co tien nho noi thoi dung lam dai tram trieu,0
Trung với Đảng chứ ko được Hiếu với dân đâu nghe chưa?!,0
A ba chụp hình với hyuna à :)),0
Lò A Kí Đến bệnh nhân số 100 chắc phải xem xét thật ố :<,0
Bỏ đi mà làm người. Lần sau chừa nhé,0
Đứng đầu mẫu nghi thiên hạ,0
Nguyễn Đào Nguyên báo thanh niên đây bác,0
Chị ơi e nghèo nè chị. Làm cong nhân không dũ ăn nè,0
A mixi đã hợp tác vơi apple để có iphone 11,0
Ông này bị bệnh như vậy lâu chưa ta? Kkkk,0
Gia roi ma con tao nghiep,0
"Ôi mày cbi lại lên làm thánh phán. M thử nghĩ lại xem gia đình mày, họ hàng mày và bản thân m cống hiến đc cái gì đã. Còn t thông báo luôn cho m biết ng dân việt nam còn tiền muốn sang nhật vẫn sang bình thường thôi. Mà ng ta sang bên này theo cấp số mũ chứ k phải cấp số nhân đâu nên m lo cho cái bản thân m, gia đình m trc đi r hãy phát biểu cho cái làng xã mày đang ở",0
Tùy thuộc mày chơi bài trong nam hay ngoài bắc,0
rồi dùng xái này xong nó co vào bằng cái bút à :((,0
"Dạo này ông già trái gió trở trời, nên mình đưa ông già về quê chơi, hẹn gặp các bạn vào t2 tuần sau nhé =))",0
"Nghe nhạc là ghê vl, nghe anh kể suýt nữa em ngất :V",0
Linh Nguyen K-pop bắt trend của Bin chậm quá =))),0
màn tấu hài cực hấp dẫn đến từ vị trí anh tôi,0
Mình còn ko bt nó là cn j,0
Linda là nhất minh hiếu là nhì hihi,0
mình nghĩ với khả năng sấy AK + 6x toẹt vời của mình thì đó sẽ là thứ vũ khí lợi hại cho các team khác khi đối đầu với Rì Phưn - A Độ said,0
572 le quang dinh là dai ly ve so nha chú ơi,0
Chi ba noi va hay.song k njh bo ai het.co sao noi vay chi la ok,0
"Trúc Phạm mấy đứa đc lắm, diễn đạt lắm 🤣,",0
Học phí tháng này đợi tháng sau em bù nha thầy :v dạo này bị thiếu kinh tế quá,0
Sau này lấy vợ né mấy bạn tên trang ra nhé các bạn nhé,0
Chị ao cam la chị hương duyen.o gan nha chi duyen.,0
"Ktyt 4 lớp kháng khuẩn có kiểm định, có công bố muốn an toàn và chất lượng về với đội của em",0
Đinh Thanh Hậu VN mình 30 rồi cơ à,0
Tóc tai trông như cái đầu....,0
Đoàn Văn Ngọc Sơn Abe dám cà khịa Sơn Đậm Sâu,0
Nghe đệ nhất danh hài TD cũng đỡ buồn.,0
thiếu mỗi cái offical MV ĐỘ TỘC nữa thì hợp lí vll,0
Nghe có vẻ vô lý nhưng cực kỳ thuyết phục :v,0
CHỉ cần rửa tay và ở yên trong nhà :),0
Nguyễn Bích Tb sang thì k tiếp nhá c,0
Tụi con đều đồng lòng xin nghỉ mà lại cho đi học :(,0
Lập team lùng bọn này đi ae,0
Đáp máy bay từ mọi miền đất nước để đông vui rồi cách ly từng đợt từng đợt. Cảm thấy sợ hãi lắm luôn.,0
Photoshop quá đáng vl :)) mất quả nốt ruồi huyền thoại,0
Nay ko sờ ti ông già nữa à...?,0
Chúng cháu tình nguyện nghỉ học ở nhà để các bác các chú yên tâm chống dịch,0
"Cô ấy chạy sát lề phía tay phải rồi mà, sao lại trách người ta như vậy",0
Đường hư hỏng là do các thanh niên ngồi tọa kháng - 1 bò đỏ cho biết,0
đunga rồi anh ba chíp chíp chíp cũa em,0
Eu là một liên minh còn Âu là tên một châu lục đồng chíPhạm Vũ nhé,0
keo ong? xuong kc lai di :D,0
"Nhi Nguyễn nhanh trí cầm lá ngón chạy vào khu vực cách ly cho Nhung ăn xong chạy về khoe cả Xóm. Rồi đêm chợt nhớ ban ngày quên đeo khẩu trang 🙁,",0
"Xin chào các bạn, hôm nay Sói sẽ hướng dẫn các bạn cắn kẹo xê xủi hương cam :v",0
Vậy là e yên tâm r :)),0
AK47 AK47 dạ em chỉ đi quảng bá Hãng Bột Cu Xưn Hai Con Voi dùm idol của em thôi anh ơi :((,0
Có đi thẩm mỹ thì vùi thêm 1 lỗ nữa,0
